"forecast_date","store_id","sku_id","predicted_units","model_version","run_id"
"2026-01-09","ST001","SKU00015","2.0224","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-10","ST001","SKU00015","2.1078","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-11","ST001","SKU00015","2.1196","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-12","ST001","SKU00015","2.0344","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-13","ST001","SKU00015","2.0144","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-14","ST001","SKU00015","1.9938","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-15","ST001","SKU00015","2.0168","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-16","ST001","SKU00015","2.0277","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-17","ST001","SKU00015","2.1075","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-18","ST001","SKU00015","2.1109","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-19","ST001","SKU00015","2.0172","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-20","ST001","SKU00015","2.011","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-21","ST001","SKU00015","2.0079","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-22","ST001","SKU00015","2.0166","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-23","ST001","SKU00015","2.0262","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-24","ST001","SKU00015","2.1049","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-25","ST001","SKU00015","2.108","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-26","ST001","SKU00015","2.0153","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-27","ST001","SKU00015","2.0113","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-28","ST001","SKU00015","2.0086","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-29","ST001","SKU00015","2.0155","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-30","ST001","SKU00015","2.0249","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-01","ST001","SKU00504","3.9489","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-02","ST001","SKU00504","3.9551","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-03","ST001","SKU00504","3.84","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-04","ST001","SKU00504","3.805","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-05","ST001","SKU00504","3.6618","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-06","ST001","SKU00504","3.7854","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-07","ST001","SKU00504","3.771","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-08","ST001","SKU00504","3.775","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-09","ST001","SKU00504","3.7684","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-10","ST001","SKU00504","3.8878","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-11","ST001","SKU00504","3.9012","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-12","ST001","SKU00504","3.7439","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-13","ST001","SKU00504","3.7485","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-14","ST001","SKU00504","3.7383","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-15","ST001","SKU00504","3.7462","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-16","ST001","SKU00504","3.76","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-17","ST001","SKU00504","3.9053","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-18","ST001","SKU00504","3.9144","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-19","ST001","SKU00504","3.7447","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-20","ST001","SKU00504","3.7379","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-21","ST001","SKU00504","3.7314","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-22","ST001","SKU00504","3.743","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-23","ST001","SKU00504","3.7604","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-24","ST001","SKU00504","3.907","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-25","ST001","SKU00504","3.9137","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-26","ST001","SKU00504","3.7421","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-27","ST001","SKU00504","3.7348","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-28","ST001","SKU00504","3.7294","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-29","ST001","SKU00504","3.7416","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-30","ST001","SKU00504","3.7593","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-01","ST001","SKU00128","2.1308","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-02","ST001","SKU00128","2.1136","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-03","ST001","SKU00128","2.1871","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-04","ST001","SKU00128","2.2131","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-05","ST001","SKU00128","2.1332","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-06","ST001","SKU00128","2.1237","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-07","ST001","SKU00128","2.1157","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-08","ST001","SKU00128","2.1179","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-09","ST001","SKU00128","2.1262","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-10","ST001","SKU00128","2.2109","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-11","ST001","SKU00128","2.2181","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-12","ST001","SKU00128","2.1216","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-13","ST001","SKU00128","2.116","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-14","ST001","SKU00128","2.1121","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-15","ST001","SKU00128","2.1187","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-16","ST001","SKU00128","2.1289","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-17","ST001","SKU00128","2.2123","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-18","ST001","SKU00128","2.2161","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-19","ST001","SKU00128","2.1188","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-20","ST001","SKU00128","2.1144","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-21","ST001","SKU00128","2.1114","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-22","ST001","SKU00128","2.1184","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-23","ST001","SKU00128","2.1284","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-24","ST001","SKU00128","2.2113","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-25","ST001","SKU00128","2.2148","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-26","ST001","SKU00128","2.1176","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-27","ST001","SKU00128","2.1135","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-28","ST001","SKU00128","2.1105","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-29","ST001","SKU00128","2.1175","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-30","ST001","SKU00128","2.1275","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-01","ST001","SKU00160","0.9872","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-02","ST001","SKU00160","0.9856","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-03","ST001","SKU00160","1.0212","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-04","ST001","SKU00160","1.0302","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-05","ST001","SKU00160","0.993","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-06","ST001","SKU00160","0.9886","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-07","ST001","SKU00160","0.9849","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-08","ST001","SKU00160","0.9859","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-09","ST001","SKU00160","0.9904","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-10","ST001","SKU00160","1.0297","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-11","ST001","SKU00160","1.0327","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-12","ST001","SKU00160","0.9878","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-13","ST001","SKU00160","0.9852","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-14","ST001","SKU00160","0.9834","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-15","ST001","SKU00160","0.9865","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-16","ST001","SKU00160","0.9913","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-17","ST001","SKU00160","1.0301","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-18","ST001","SKU00160","1.0319","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-19","ST001","SKU00160","0.9865","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-20","ST001","SKU00160","0.9845","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-21","ST001","SKU00160","0.9831","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-22","ST001","SKU00160","0.9864","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-23","ST001","SKU00160","0.9911","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-24","ST001","SKU00160","1.0296","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-25","ST001","SKU00160","1.0313","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-26","ST001","SKU00160","0.986","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-27","ST001","SKU00160","0.9841","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-28","ST001","SKU00160","0.9827","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-29","ST001","SKU00160","0.986","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-30","ST001","SKU00160","0.9906","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-01","ST001","SKU00406","0.9872","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-02","ST001","SKU00406","0.9856","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-03","ST001","SKU00406","1.0212","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-04","ST001","SKU00406","1.0302","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-05","ST001","SKU00406","0.993","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-06","ST001","SKU00406","0.9886","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-07","ST001","SKU00406","0.9849","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-08","ST001","SKU00406","0.9859","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-09","ST001","SKU00406","0.9904","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-10","ST001","SKU00406","1.0297","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-11","ST001","SKU00406","1.0327","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-12","ST001","SKU00406","0.9878","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-13","ST001","SKU00406","0.9852","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-14","ST001","SKU00406","0.9834","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-15","ST001","SKU00406","0.9865","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-16","ST001","SKU00406","0.9913","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-17","ST001","SKU00406","1.0301","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-18","ST001","SKU00406","1.0319","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-19","ST001","SKU00406","0.9865","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-20","ST001","SKU00406","0.9845","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-21","ST001","SKU00406","0.9831","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-22","ST001","SKU00406","0.9864","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-23","ST001","SKU00406","0.9911","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-24","ST001","SKU00406","1.0296","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-25","ST001","SKU00406","1.0313","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-26","ST001","SKU00406","0.986","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-27","ST001","SKU00406","0.9841","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-28","ST001","SKU00406","0.9827","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-29","ST001","SKU00406","0.986","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-30","ST001","SKU00406","0.9906","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-01","ST001","SKU00595","4.9361","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-02","ST001","SKU00595","4.9385","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-03","ST001","SKU00595","5.1206","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-04","ST001","SKU00595","4.9022","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-05","ST001","SKU00595","4.91","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-06","ST001","SKU00595","4.8882","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-07","ST001","SKU00595","4.8696","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-08","ST001","SKU00595","4.8748","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-09","ST001","SKU00595","4.8894","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-10","ST001","SKU00595","5.0727","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-11","ST001","SKU00595","5.074","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-12","ST001","SKU00595","4.8759","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-13","ST001","SKU00595","4.8621","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-14","ST001","SKU00595","4.8519","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-15","ST001","SKU00595","4.8657","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-16","ST001","SKU00595","4.8876","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-17","ST001","SKU00595","5.0778","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-18","ST001","SKU00595","5.087","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-19","ST001","SKU00595","4.866","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-20","ST001","SKU00595","4.8555","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-21","ST001","SKU00595","4.8481","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-22","ST001","SKU00595","4.8639","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-23","ST001","SKU00595","4.8868","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-24","ST001","SKU00595","5.0771","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-25","ST001","SKU00595","5.0854","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-26","ST001","SKU00595","4.8624","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-27","ST001","SKU00595","4.8529","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-28","ST001","SKU00595","4.846","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-29","ST001","SKU00595","4.862","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-30","ST001","SKU00595","4.8849","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-01","ST001","SKU00596","3.9489","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-02","ST001","SKU00596","3.9508","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-03","ST001","SKU00596","4.4314","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-04","ST001","SKU00596","4.4727","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-05","ST001","SKU00596","4.1466","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-06","ST001","SKU00596","4.1282","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-07","ST001","SKU00596","4.1125","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-08","ST001","SKU00596","4.1169","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-09","ST001","SKU00596","4.1603","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-10","ST001","SKU00596","4.3533","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-11","ST001","SKU00596","4.349","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-12","ST001","SKU00596","4.141","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-13","ST001","SKU00596","4.1325","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-14","ST001","SKU00596","4.1276","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-15","ST001","SKU00596","4.1436","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-16","ST001","SKU00596","4.1672","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-17","ST001","SKU00596","4.3305","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-18","ST001","SKU00596","4.3344","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-19","ST001","SKU00596","4.1424","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-20","ST001","SKU00596","4.1349","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-21","ST001","SKU00596","4.1297","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-22","ST001","SKU00596","4.1439","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-23","ST001","SKU00596","4.1637","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-24","ST001","SKU00596","4.3254","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-25","ST001","SKU00596","4.3319","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-26","ST001","SKU00596","4.1417","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-27","ST001","SKU00596","4.1339","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-28","ST001","SKU00596","4.1282","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-29","ST001","SKU00596","4.1419","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-30","ST001","SKU00596","4.1614","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-01","ST001","SKU00188","3.2907","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-02","ST001","SKU00188","3.4026","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-03","ST001","SKU00188","3.528","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-04","ST001","SKU00188","4.1863","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-05","ST001","SKU00188","4.0287","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-06","ST001","SKU00188","4.0126","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-07","ST001","SKU00188","3.9987","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-08","ST001","SKU00188","3.73","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-09","ST001","SKU00188","3.81","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-10","ST001","SKU00188","4.0184","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-11","ST001","SKU00188","4.0974","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-12","ST001","SKU00188","3.9054","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-13","ST001","SKU00188","3.8808","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-14","ST001","SKU00188","3.857","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-15","ST001","SKU00188","3.85","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-16","ST001","SKU00188","3.8854","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-17","ST001","SKU00188","4.0479","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-18","ST001","SKU00188","4.059","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-19","ST001","SKU00188","3.8757","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-20","ST001","SKU00188","3.8643","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-21","ST001","SKU00188","3.8568","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-22","ST001","SKU00188","3.8698","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-23","ST001","SKU00188","3.8911","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-24","ST001","SKU00188","4.0435","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-25","ST001","SKU00188","4.0496","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-26","ST001","SKU00188","3.8708","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-27","ST001","SKU00188","3.8629","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-28","ST001","SKU00188","3.8576","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-29","ST001","SKU00188","3.8707","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-30","ST001","SKU00188","3.8893","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
"2026-01-01","ST001","SKU00092","3.9489","baseline_v1_rolling_mean_dow","fr_20260408T073058Z_27c8bf41"
